"Num_Auto_Bc","Num_BS_Caisse","Motif_Bs","MT_Chiffre_BS","MT_Lttre_BS","Date_Sortie","Date_Sortie1","Code_Service","Heure_s","Benef","Code_Rubrique","COD","SUPPRIM","NBEO"
"1217","1198","Achat imprimante Laser et disk dur","497700","Quatre cent quatre-vingt  dix-sept mille sept cent francs congolais","15/12/2022 00:00:00","2022/12/15","","30/12/1899 12:21:31","","","","NON","7137"
"1218","1199","Pment main d'oeuvre entretien split,éclairage bureaux","80000","Quatre-vingt mille francs congolais","15/12/2022 00:00:00","2022/12/15","","30/12/1899 12:23:07","","","","NON","7138"
"1219","1200","Frais d'approvisionnement frigo SDA","220000","Deux cent vingt mille francs congolais","15/12/2022 00:00:00","2022/12/15","","30/12/1899 12:24:22","","","","NON","7139"
"1220","1201","Paiement facture Régideso KV,GU novembre 2022","2037570","Deux millions trente sept mille cinq cent soixante  dix francs congolais","16/12/2022 00:00:00","2022/12/16","","30/12/1899 12:27:15","","","","NON","7140"
"1221","1202","Frais de remplacantchambre à air","7000","Sept mille francs congolais","16/12/2022 00:00:00","2022/12/16","","30/12/1899 12:28:21","","","","NON","7141"
"1222","1203","Aide & secours Nzuzi Nsuka","120000","Cent vingt mille francs congolais","16/12/2022 00:00:00","2022/12/16","","30/12/1899 12:29:21","","","","NON","7142"
"1223","1204","Achat produits d'entretien ","1200000","Un million deux cent mille francs congolais","16/12/2022 00:00:00","2022/12/16","","30/12/1899 12:30:22","","","","NON","7143"
"1224","1205","Achat fournitures de bureaux","1845000","Un million huit cent quarante cinq mille francs congolais","16/12/2022 00:00:00","2022/12/16","","30/12/1899 12:31:20","","","","NON","7144"
"1225","1206","Frais d'apporovisionnement frigo bureau comptable","180000","Cent quatre-vingt mille francs congolais","16/12/2022 00:00:00","2022/12/16","","30/12/1899 14:34:45","","","","NON","7145"
"1226","1207","Fraios de communication de sce de l'IFI","500000","Cinq cent mille francs congolais","16/12/2022 00:00:00","2022/12/16","","30/12/1899 14:35:42","","","","NON","7146"
"1227","1208","Achat modem airtel et abonnement","136500","Cent trente six mille cinq cent six francs congolais","16/12/2022 00:00:00","2022/12/16","","30/12/1899 14:36:49","","","","NON","7147"
"1228","1209","Achat huile hydraulique blanc","258000","Deux cent cinquante huit mille francs congolais","19/12/2022 00:00:00","2022/12/19","","30/12/1899 08:48:02","","","","NON","7051"
"1229","1210","Assistance sociale à UAASSS (handicapés)","150000","Cent cinquante mille francs congolais","19/12/2022 00:00:00","2022/12/19","","30/12/1899 08:49:37","","","","NON","7052"
"1230","1211","Achat latex et accessoires","320350","Trois cent vingt mille trois cent cinquante francs congolais","19/12/2022 00:00:00","2022/12/19","","30/12/1899 08:53:25","","","","NON","7053"
"1231","1212","Frais de fonctionnement bureau Nocafex","500000","Cinq cent mille francs congolais","19/12/2022 00:00:00","2022/12/19","","30/12/1899 09:15:27","","","","NON","7054"
"1232","1213","Frais d'abonnement CANAL+","748000","Sept cent quarante huit mille francs congolais","19/12/2022 00:00:00","2022/12/19","","30/12/1899 09:17:03","","","","NON","7055"
"1233","1214","Collation pr vulgarisation outils des ressources humaines/OMD","1470000","Un million quatre cent soixante  dix mille francs congolais","19/12/2022 00:00:00","2022/12/19","","30/12/1899 09:19:01","","","","NON","7056"
"1234","1215","Frais d'installation microsoft office 2013","63000","Soixante trois mille francs congolais","19/12/2022 00:00:00","2022/12/19","","30/12/1899 09:19:56","","","","NON","7057"
"1235","1216","Collation élaboration d'activités octobre 22 (acpte)","1575000","Un million cinq cent soixante  quinze mille francs congolais","19/12/2022 00:00:00","2022/12/19","","30/12/1899 09:25:33","","","","NON","7058"
"1236","1217","Frais de communication de l'IRT","300000","Trois cent mille francs congolais","19/12/2022 00:00:00","2022/12/19","","30/12/1899 09:26:34","","","","NON","7059"
"1237","1218","Frais de fonctionnement bureau B/Ngobila","1500000","Un million cinq cent mille francs congolais","19/12/2022 00:00:00","2022/12/19","","30/12/1899 09:27:36","","","","NON","7060"
"1238","1219","Collation aux formateurs des accises (Banza,Bamwe)","743000","Sept cent quarante trois mille francs congolais","19/12/2022 00:00:00","2022/12/19","","30/12/1899 09:28:56","","","","NON","7061"
"1239","1220","Achat 01 chaises en cuir bureau SDRF","1400000","Un million quatre cent mille francs congolais","19/12/2022 00:00:00","2022/12/19","","30/12/1899 09:30:12","","","","NON","7062"
"1240","1221","Achat frigo et rideaux stores,accessoires bureaux SDA","621400","Six cent vingt  et un mille quatre cent un francs congolais","19/12/2022 00:00:00","2022/12/19","","30/12/1899 09:37:14","","","","NON","7063"
"1241","1222","Prime CX n° PV SDBLF/239/22 P/C Sté Biso na Biso Sprl","69460166,6","Soixante neuf millions quatre cent soixante mille cent soixante six et soixante centime francs congolais","19/12/2022 00:00:00","2022/12/19","","30/12/1899 09:39:43","","","","NON","764"
"1242","1223","Courses de service Basolua","15000","Quinze mille francs congolais","19/12/2022 00:00:00","2022/12/19","","30/12/1899 09:42:44","","","","NON","7064"
"1243","1224","Communication aux s/directions 05-16/12/22","3500000","Trois millions cinq cent mille francs congolais","19/12/2022 00:00:00","2022/12/19","","30/12/1899 09:48:19","","","","NON","7066"
"1244","1225","Frais de reliure cartes des voeux","189000","Cent quatre-vingt neuf mille francs congolais","20/12/2022 00:00:00","2022/12/20","","30/12/1899 10:11:14","","","","OUI","7066"
"1245","1226","Courses de service Lumumba","15000","Quinze mille francs congolais","20/12/2022 00:00:00","2022/12/20","","30/12/1899 10:12:24","","","","NON","7068"
"1246","1227","Achat logiciel de conversion PDF en word","40000","Quarante mille francs congolais","20/12/2022 00:00:00","2022/12/20","","30/12/1899 11:42:35","","","","NON","7069"
"1247","1228","Collation commission de discipline dossier Ngepa (solde)","1680000","Un million six cent quatre-vingt mille francs congolais","20/12/2022 00:00:00","2022/12/20","","30/12/1899 11:44:12","","","","NON","7070"
"1248","1229","Collation élaboration rapport d'activités aout 2022 (solde)","2646500","Deux millions six cent quarante six mille cinq cent six francs congolais","20/12/2022 00:00:00","2022/12/20","","30/12/1899 11:45:47","","","","NON","7071"
"1249","1230","Collation commission de discipline dossier Kikadilu (1ere acpte)","1198000","Un million cent quatre-vingt  dix-huit mille francs congolais","20/12/2022 00:00:00","2022/12/20","","30/12/1899 11:47:01","","","","NON","7072"
"1250","1231","Assistance sociale Nzuzi Nsuka","528000","Cinq cent vingt huit mille francs congolais","20/12/2022 00:00:00","2022/12/20","","30/12/1899 11:47:48","","","","NON","7073"
"1251","1232","Courses de service Basolua","30000","Trente mille francs congolais","20/12/2022 00:00:00","2022/12/20","","30/12/1899 11:48:26","","","","NON","7074"
"1252","1233","Frais de transfert vente imprimés à la DG","4963700","Quatre millions neuf cent soixante trois mille sept cent trois francs congolais","20/12/2022 00:00:00","2022/12/20","","30/12/1899 11:49:55","","","","NON","7075"
"1253","1234","Complément d'impression cartes de voeux  ","27000","Vingt sept mille francs congolais","21/12/2022 00:00:00","2022/12/21","","30/12/1899 11:51:48","","","","NON","7076 "
"1254","1235","Achat fournitures et cons.informatiques","3865200","Trois millions huit cent soixante cinq mille deux cent cinq francs congolais","21/12/2022 00:00:00","2022/12/21","","30/12/1899 11:53:08","","","","OUI","7222"
"1255","1236","Frais de réparation pneus jeep","13000","Treize mille francs congolais","21/12/2022 00:00:00","2022/12/21","","30/12/1899 11:54:11","","","","NON","7077"
"1256","1237","Courses de service Massamba","5000","Cinq mille francs congolais","21/12/2022 00:00:00","2022/12/21","","30/12/1899 11:55:08","","","","NON","7078"
"1257","1238","Achat fournitures de bureaux","2750000","Deux millions sept cent cinquante mille francs congolais","21/12/2022 00:00:00","2022/12/21","","30/12/1899 11:55:57","","","","NON","7079"
"1258","1239","Prime du comptable décembre ","700000","Sept cent mille francs congolais","21/12/2022 00:00:00","2022/12/21","","30/12/1899 11:56:53","","","","NON","7080"
"1259","1240","Courses de service Lumumba","25000","Vingt cinq mille francs congolais","21/12/2022 00:00:00","2022/12/21","","30/12/1899 11:57:40","","","","NON","7081"
"1260","1241","Achat 01 ordinateur portable","1128750","Un million cent vingt huit mille sept cent cinquante francs congolais","21/12/2022 00:00:00","2022/12/21","","30/12/1899 11:58:50","","","","NON","7082"
"1261","1242","Courses de service Basolua","15000","Quinze mille francs congolais","22/12/2022 00:00:00","2022/12/22","","30/12/1899 11:59:37","","","","NON","7083"
"1262","1243","Prime CX n° 226/22 P/C YAba Tabala","2489406","Deux millions quatre cent quatre-vingt neuf mille quatre cent sixneuf francs congolais","22/12/2022 00:00:00","2022/12/22","","30/12/1899 12:01:32","","","","NON","7084"
"1263","1244","Achat paniers cadeaux pr festivités fin d'années ","3225000","Trois millions deux cent vingt cinq mille francs congolais","22/12/2022 00:00:00","2022/12/22","","30/12/1899 12:07:04","","","","NON","7085"
"1264","1245","Course de service Lumumba","15000","Quinze mille francs congolais","22/12/2022 00:00:00","2022/12/22","","30/12/1899 12:08:19","","","","NON","7086"
"1265","1246","Achat produits pharmaceutique Bueya","79000","Soixante  dix-neuf mille francs congolais","22/12/2022 00:00:00","2022/12/22","","30/12/1899 12:10:19","","","","NON","7087"
"1266","1247","Achat produits pharmaceutiques Kabombo","117750","Cent dix-sept mille sept cent cinquante francs congolais","22/12/2022 00:00:00","2022/12/22","","30/12/1899 12:11:07","","","","NON","7088"
"1267","1248","Achat cartes de voeux","45000","Quarante cinq mille francs congolais","23/12/2022 00:00:00","2022/12/23","","30/12/1899 12:14:38","","","","NON","7089"
"1268","1249","Courses de service Ewango","15000","Quinze mille francs congolais","23/12/2022 00:00:00","2022/12/23","","30/12/1899 12:15:21","","","","NON","7090"
"1269","1250","Communication aux s/directions 19-23/12/22","1750000","Un million sept cent cinquante mille francs congolais","23/12/2022 00:00:00","2022/12/23","","30/12/1899 12:16:39","","","","NON","7091"
"1270","1251","Courses de service KAsangandjo","20000","Vingt mille francs congolais","23/12/2022 00:00:00","2022/12/23","","30/12/1899 12:17:32","","","","NON","7092"
"1271","1252","Courses de service Lumumba","15000","Quinze mille francs congolais","23/12/2022 00:00:00","2022/12/23","","30/12/1899 12:18:41","","","","NON","7093"
"1272","1253","Achat paniers de cadeaux pr les festivités fin d'années","4785000","Quatre millions sept cent quatre-vingt cinq mille francs congolais","23/12/2022 00:00:00","2022/12/23","","30/12/1899 12:21:41","","","","NON","7094"
"1273","1254","Collation élaboration rapport d'activités septembre 22 (solde)","1860000","Un million huit cent soixante mille francs congolais","23/12/2022 00:00:00","2022/12/23","","30/12/1899 12:22:58","","","","NON","7095"
"933","914","Course de service Massamba","5000","Cinq mille francs congolais","24/11/2022 00:00:00","2022/11/24","","30/12/1899 10:34:37","","","","NON","1171"
"934","915","PV CX N° 214/22 P/C Sté Palmco","28074895","Vingt huit millions soixante  quatorze mille huit cent quatre-vingt  quinze francs congolais","24/11/2022 00:00:00","2022/11/24","","30/12/1899 10:36:27","","","","NON","1173 "
"935","916","Collation pour encadrement des ressources propres","3161500","Trois millions cent soixante  et un mille cinq cent un francs congolais","24/11/2022 00:00:00","2022/11/24","","30/12/1899 10:38:04","","","","NON","1174 "
"936","917","Achat huile hydraulique et SAE 40","93000","Quatre-vingt  treize mille francs congolais","24/11/2022 00:00:00","2022/11/24","","30/12/1899 10:39:26","","","","NON","1175"
"937","918","Achat signataires","210000","Deux cent dix mille francs congolais","24/11/2022 00:00:00","2022/11/24","","30/12/1899 10:40:18","","","","NON","1176"
"938","919","Collation hebdo aux policiers de garde 31/10-25/11/22","1000000","Un million de francs congolais","25/11/2022 00:00:00","2022/11/25","","30/12/1899 10:41:35","","","","NON","1177"
"939","920","Frais de transport aux nettoyeurs 31/10-25/11/22","980000","Neuf cent quatre-vingt mille francs congolais","25/11/2022 00:00:00","2022/11/25","","30/12/1899 10:42:37","","","","NON","1178"
"940","921","Course de sce de l'IRT 31/10-25/11/22","2448000","Deux millions quatre cent quarante huit mille francs congolais","25/11/2022 00:00:00","2022/11/25","","30/12/1899 10:43:53","","","","NON","1179"
"941","922","Achat mat. d'installation logiciel de gestion du Personnel","3328500","Trois millions trois cent vingt huit mille cinq cent huit francs congolais","25/11/2022 00:00:00","2022/11/25","","30/12/1899 12:01:31","","","","NON","1180"
"942","923","Achat huile moteur jeep 4306","32000","Trente deux mille francs congolais","25/11/2022 00:00:00","2022/11/25","","30/12/1899 12:23:39","","","","NON","1181"
"943","924","Achat calculatrice 16","64500","Soixante quatre mille cinq cent quatre francs congolais","25/11/2022 00:00:00","2022/11/25","","30/12/1899 12:24:50","","Achat calculatrice 16","","NON","1183"
"944","925","Paiement M.O pr marguage de malles pour archives","100000","Cent mille francs congolais","25/11/2022 00:00:00","2022/11/25","","30/12/1899 12:26:41","","","","NON","1183"
"945","926","Collation aux membres de la commission dossier Ngepa","260000","Deux cent soixante mille francs congolais","25/11/2022 00:00:00","2022/11/25","","30/12/1899 12:29:56","","","","NON","1184"
"946","927","Frais de gardiennage de 02 bus tata","70000","Soixante  dix mille francs congolais","25/11/2022 00:00:00","2022/11/25","","30/12/1899 12:30:46","","Frais de gardiennage de 02 bus tata","","NON","1185"
"947","928","Communication aux s/directions 14-25/11/22","3500000","Trois millions cinq cent mille francs congolais","28/11/2022 00:00:00","2022/11/28","","30/12/1899 12:32:28","","","","NON","1186"
"948","929","Achat cartouche HP","572000","Cinq cent soixante  douze mille francs congolais","28/11/2022 00:00:00","2022/11/28","","30/12/1899 12:33:34","","","","NON","1187"
"949","930","Achat classeurs,signataires,indicateurs des courriers","350000","Trois cent cinquante mille francs congolais","28/11/2022 00:00:00","2022/11/28","","30/12/1899 12:35:56","","","","NON","1188"
"950","931","Achat différentiel jeep 7252","1455500","Un million quatre cent cinquante cinq mille cinq cent cinq francs congolais","28/11/2022 00:00:00","2022/11/28","","30/12/1899 12:37:27","","","","NON","1189"
"951","932","Frais de nettoyage sièges véhicules","54500","Cinquante quatre mille cinq cent quatre francs congolais","28/11/2022 00:00:00","2022/11/28","","30/12/1899 12:38:35","","Frais de nettoyage sièges véicules","","NON","1190"
"952","933","Achat cadenas pour portaille","47500","Quarante sept mille cinq cent sept francs congolais","28/11/2022 00:00:00","2022/11/28","","30/12/1899 12:39:40","","","","NON","1191"
"953","934","Communication de sce aux s/directions 14-25/11/22","3500000","Trois millions cinq cent mille francs congolais","28/11/2022 00:00:00","2022/11/28","","30/12/1899 08:49:11","","","","OUI","1186"
"954","935","Frais de motivation aux aviseurs","650000","Six cent cinquante mille francs congolais","28/11/2022 00:00:00","2022/11/28","","30/12/1899 08:51:59","","","","NON","1192"
"955","936","Achat 02 parabrises pour véhuicules","562300","Cinq cent soixante deux mille trois cent deux francs congolais","28/11/2022 00:00:00","2022/11/28","","30/12/1899 08:53:17","","","","NON","1193"
"1274","1255","Achat produits pharmaceutiques KAsangandjo","99974","Quatre-vingt  dix-neuf mille neuf cent soixante  quatorze francs congolais","26/12/2022 00:00:00","2022/12/26","","30/12/1899 12:28:49","","","","NON","7096"
"1275","1256","Rebobinage alternateur bus 2006","985700","Neuf cent quatre-vingt cinq mille sept cent cinq francs congolais","26/12/2022 00:00:00","2022/12/26","","30/12/1899 12:29:58","","","","NON","7097"
"1276","1257","Achat poubelles bureaux ","75300","Soixante  quinze mille trois cent francs congolais","26/12/2022 00:00:00","2022/12/26","","30/12/1899 12:30:50","","","","NON","7098"
"1277","1258","Achat disk dur externe pour ordinateur","758000","Sept cent cinquante huit mille francs congolais","26/12/2022 00:00:00","2022/12/26","","30/12/1899 12:31:49","","","","NON","7099"
"1278","1259","Motivation aux aviseurs","800000","Huit cent mille francs congolais","26/12/2022 00:00:00","2022/12/26","","30/12/1899 13:47:08","","","","NON","7100"
"1279","1260","Achat produits pharmaceutiques enfant Ndeji","113500","Cent treize mille cinq cent francs congolais","26/12/2022 00:00:00","2022/12/26","","30/12/1899 13:48:43","","","","NON","7251"
"1280","1261","Achat évaporateur jeep 5598","610000","Six cent dix mille francs congolais","26/12/2022 00:00:00","2022/12/26","","30/12/1899 13:49:36","","","","NON","7252"
"1281","1262","Frais de rencontres locales","150000","Cent cinquante mille francs congolais","26/12/2022 00:00:00","2022/12/26","","30/12/1899 13:50:45","","","","NON","7252"
"1282","1263","Trav,reconfiguration système d'exploitation de l'ordinateur","215000","Deux cent quinze mille francs congolais","26/12/2022 00:00:00","2022/12/26","","30/12/1899 13:53:10","","","","NON","7254"
"1283","1264","Trav,assainissement cour KV de la pluie dulivienne du 12/12/12","2000000","Deux millions de francs congolais","26/12/2022 00:00:00","2022/12/26","","30/12/1899 13:55:49","","","","NON","7255"
"1284","1265","Achat différentiel pour jeep 8780","1481000","Un million quatre cent quatre-vingt  et un mille francs congolais","26/12/2022 00:00:00","2022/12/26","","30/12/1899 13:57:05","","","","NON","7256"
"1285","1266","Manutention des archives","200000","Deux cent mille francs congolais","26/12/2022 00:00:00","2022/12/26","","30/12/1899 13:57:52","","","","NON","7257"
"1286","1267","Achat paillasons bureaux","350000","Trois cent cinquante mille francs congolais","26/12/2022 00:00:00","2022/12/26","","30/12/1899 13:59:01","","","","NON","7258"
"1287","1268","Achat cartes logiques pour l'imprimantes","835000","Huit cent trente cinq mille francs congolais","26/12/2022 00:00:00","2022/12/26","","30/12/1899 14:00:26","","","","NON","7259"
"1288","1269","Fabrication étagères bureau","2840000","Deux millions huit cent quarante mille francs congolais","26/12/2022 00:00:00","2022/12/26","","30/12/1899 14:01:19","","","","NON","7261"
"1289","1270","Achat huile moteur jeep 5598 ","38000","Trente huit mille francs congolais","27/12/2022 00:00:00","2022/12/27","","30/12/1899 14:12:20","","","","NON","7262"
"1290","1271","Collation mensuelle aux policiers de garde décembre 22","3000000","Trois millions de francs congolais","27/12/2022 00:00:00","2022/12/27","","30/12/1899 14:14:07","","","","NON","7263"
"1291","1272","Achat groupe électrogène 5 KVA/Mitendi","3185000","Trois millions cent quatre-vingt cinq mille francs congolais","29/12/2022 00:00:00","2022/12/29","","30/12/1899 14:15:52","","","","OUI","7264"
"1292","1273","Achat lat. de plomberies et réparation sanitaires","379000","Trois cent soixante  dix-neuf mille francs congolais","27/12/2022 00:00:00","2022/12/27","","30/12/1899 14:19:19","","","","NON","7265"
"1293","1274","Courses de service Lumumba","15000","Quinze mille francs congolais","27/12/2022 00:00:00","2022/12/27","","30/12/1899 14:20:02","","","","NON","7266"
"1294","1275","Achat pces de rechanges pr réparation 05 chaises cuir,main oeuvre","150000","Cent cinquante mille francs congolais","27/12/2022 00:00:00","2022/12/27","","30/12/1899 14:22:19","","","","NON","7267"
"1295","1276","Courses de service Basolua","20000","Vingt mille francs congolais","28/12/2022 00:00:00","2022/12/28","","30/12/1899 08:28:51","","","","OUI","7268"
"1296","1277","Collation mensuelle aux policiers complément nov 2022 ","500000","Cinq cent mille francs congolais","02/12/2022 00:00:00","2022/12/02","","30/12/1899 08:35:16","","","","NON","7010"
"1297","1278","Frais médicaux Shamba","490000","Quatre cent quatre-vingt  dix mille francs congolais","06/12/2022 00:00:00","2022/12/06","","30/12/1899 08:41:34","","","","NON","7020"
"1298","1279","Achat carburant charroi auto","3506000","Trois millions cinq cent six mille francs congolais","06/12/2022 00:00:00","2022/12/06","","30/12/1899 08:43:40","","","","NON","4226"
"1299","1280","Achat Aniosgel ","537500","Cinq cent trente sept mille cinq cent sept francs congolais","09/12/2022 00:00:00","2022/12/09","","30/12/1899 08:51:55","","","","NON","4227"
"1300","1281","Complément lubrifiant charroi","215500","Deux cent quinze mille cinq cent francs congolais","09/12/2022 00:00:00","2022/12/09","","30/12/1899 08:52:55","","","","NON","4228"
"1301","1282","Reliure rapports","55000","Cinquante cinq mille francs congolais","09/12/2022 00:00:00","2022/12/09","","30/12/1899 08:53:52","","","","NON","4229"
"1302","1283","Achat cartouches HP 85A","1451250","Un million quatre cent cinquante  et un mille deux cent cinquante francs congolais","09/12/2022 00:00:00","2022/12/09","","30/12/1899 08:54:51","","","","NON","4230"
"1303","1284","Achat fournitures de bureaux","567500","Cinq cent soixante sept mille cinq cent sept francs congolais","09/12/2022 00:00:00","2022/12/09","","30/12/1899 09:02:50","","","","NON","4231"
"1304","1285","Achat sèches mains","545500","Cinq cent quarante cinq mille cinq cent cinq francs congolais","09/12/2022 00:00:00","2022/12/09","","30/12/1899 09:03:43","","","","NON","4232"
"1305","1286","Frais d'entretien photocopieuse","127750","Cent vingt sept mille sept cent cinquante francs congolais","09/12/2022 00:00:00","2022/12/09","","30/12/1899 09:04:49","","","","NON","4234"
"1306","1287","Frais d'entretien et achat plaquettes de frein","699000","Six cent quatre-vingt  dix-neuf mille francs congolais","12/12/2022 00:00:00","2022/12/12","","30/12/1899 09:16:55","","","","NON","7172"
"1307","1288","contribution de la DP aux obsèques de Bolonga ","2000000","Deux millions de francs congolais","15/12/2022 00:00:00","2022/12/15","","30/12/1899 09:44:29","","","","NON","7103"
"1308","1289","Frais d'impression cartes de voeux","189000","Cent quatre-vingt neuf mille francs congolais","20/12/2022 00:00:00","2022/12/20","","30/12/1899 10:02:11","","","","NON","7067"
"1309","1290","Achat fournitures et cons. informatiques","3865200","Trois millions huit cent soixante cinq mille deux cent cinq francs congolais","20/12/2022 00:00:00","2022/12/20","","30/12/1899 10:05:29","","","","NON","7222"
"1310","1291","Achat groupe électrogène 5 KVA/Mitendi","3185000","Trois millions cent quatre-vingt cinq mille francs congolais","27/12/2022 00:00:00","2022/12/27","","30/12/1899 10:21:36","","","","NON","7264"
"1311","1292","Courses de service Basolua","20000","Vingt mille francs congolais","28/12/2022 00:00:00","2022/12/28","","30/12/1899 10:23:06","","","","NON","7268"
"1312","1293","Achat matériels electriques","1843600","Un million huit cent quarante trois mille six cent trois francs congolais","16/12/2022 00:00:00","2022/12/16","","30/12/1899 11:40:40","","","","NON","7148"
"1313","1294","Achat carburant, courses de services","256400","Deux cent cinquante six mille quatre cent six francs congolais","16/12/2022 00:00:00","2022/12/16","","30/12/1899 11:41:45","","","","NON","7149"
"1314","1295","Courses de service Basolua","15000","Quinze mille francs congolais","16/12/2022 00:00:00","2022/12/16","","30/12/1899 11:43:01","","","","NON","7150"
"1315","1296","Achat Aniosgel","52500","Cinquante deux mille cinq cent deux francs congolais","28/12/2022 00:00:00","2022/12/28","","30/12/1899 11:44:02","","","","NON","7269"
"1316","1297","Collation hebdo aux policiers de garde KV","1000000","Un million de francs congolais","29/12/2022 00:00:00","2022/12/29","","30/12/1899 12:14:36","","","","NON","7270"
"1317","1298","Courses de service Kangala","5000","Cinq mille francs congolais","29/12/2022 00:00:00","2022/12/29","","30/12/1899 12:15:31","","","","NON","7271"
"1318","1299","Achat carte USB P1102 pour imprimante","80000","Quatre-vingt mille francs congolais","29/12/2022 00:00:00","2022/12/29","","30/12/1899 12:16:26","","","","NON","7272"
"1319","1300","Frais d'intervention services extérieurs","100000","Cent mille francs congolais","30/12/2022 00:00:00","2022/12/30","","30/12/1899 13:29:18","","","","NON","7274"
"1320","1301","Collation mensuelle pour la garde des canots rapides B/Ngob.","1050000","Un million cinquante mille francs congolais","30/12/2022 00:00:00","2022/12/30","","30/12/1899 13:32:51","","","","NON","7275"
"1321","1302","Transport et manutention tissus imprimés non déclarés","600000","Six cent mille francs congolais","30/12/2022 00:00:00","2022/12/30","","30/12/1899 13:35:11","","","","NON","7276"
"1322","1303","Courses de sce pr depot des cadeaux de fin d'année","75000","Soixante  quinze mille francs congolais","30/12/2022 00:00:00","2022/12/30","","30/12/1899 13:37:03","","","","NON","7277"
"1323","1304","Frais d'abonnement microcom,orange,africell","2312100","Deux millions trois cent douze mille cent francs congolais","30/12/2022 00:00:00","2022/12/30","","30/12/1899 08:59:55","","","","NON","7273"
"1324","1305","Courses de sce de l'IRT 05-30/12/22","2448000","Deux millions quatre cent quarante huit mille francs congolais","30/12/2022 00:00:00","2022/12/30","","30/12/1899 09:42:27","","","","NON","7278"
"1325","1306","Frais de depot,transmiss. courriers scer s/directions","4600000","Quatre millions six cent mille francs congolais","30/12/2022 00:00:00","2022/12/30","","30/12/1899 09:44:05","","","","NON","7280"
"1326","1307","Achat fournitures de bureaux","3120000","Trois millions cent vingt mille francs congolais","26/12/2022 00:00:00","2022/12/26","","30/12/1899 12:34:13","","","","NON","0429258"
"1327","1308","Frais de transport aux nettoyeurs 05-30/12/22","980000","Neuf cent quatre-vingt mille francs congolais","30/12/2022 00:00:00","2022/12/30","","30/12/1899 12:35:58","","","","NON","7279"
"1328","1309","Achat fournitures de bureaux ","1485000","Un million quatre cent quatre-vingt cinq mille francs congolais","30/12/2022 00:00:00","2022/12/30","","30/12/1899 12:36:54","","","","NON","7284"
"1329","1310","Frais de gardiennage de bus tata 05-30/12/22","280000","Deux cent quatre-vingt mille francs congolais","30/12/2022 00:00:00","2022/12/30","","30/12/1899 12:38:04","","","","NON","7285"
"1330","1311","Communication aux sous directions 26-30/12/22","1750000","Un million sept cent cinquante mille francs congolais","30/12/2022 00:00:00","2022/12/30","","30/12/1899 12:39:00","","","","NON","7286"
"1331","1312","Frais médicaux enfant Ntumba","1450000","Un million quatre cent cinquante mille francs congolais","30/12/2022 00:00:00","2022/12/30","","30/12/1899 12:51:38","","","","NON","7281"
"1332","1313","Frais médicaux enfant ASENDE","180000","Cent quatre-vingt mille francs congolais","30/12/2022 00:00:00","2022/12/30","","30/12/1899 12:52:34","","","","NON","7282"
"1333","1314","Frais médicaux Epouse SAIDI","290400","Deux cent quatre-vingt  dix mille quatre cent francs congolais","30/12/2022 00:00:00","2022/12/30","","30/12/1899 12:53:41","","","","NON","7283"
"1334","1315","Retribution aux nettoyeurs décembre 2022","3300000","Trois millions trois cent mille francs congolais","30/12/2022 00:00:00","2022/12/30","","30/12/1899 08:38:04","","","","NON","7287"
"1335","1316","Assistance aux sourds muets festivité fin d'année","300000","Trois cent mille francs congolais","30/12/2022 00:00:00","2022/12/30","","30/12/1899 08:39:29","","","","NON","7288"
"1336","1317","Frais médicaux ANIFA FIMBU","1060000","Un million soixante mille francs congolais","30/12/2022 00:00:00","2022/12/30","","30/12/1899 08:40:49","","","","NON","7289"
"1337","1318","Collation TE aménagement toilette rez de chaussé","470000","Quatre cent soixante  dix mille francs congolais","30/12/2022 00:00:00","2022/12/30","","30/12/1899 15:21:23","","","","NON","7291"
"1338","1319","Complément carburant charroi","470000","Quatre cent soixante  dix mille francs congolais","30/12/2022 00:00:00","2022/12/30","","30/12/1899 16:07:53","","","","NON","7292"
"1339","1320","PRIME CX PVI n° DBLF/242/2022 P/C Connexe Africa","25748205","Vingt cinq millions sept cent quarante huit mille deux cent cinqhuit francs congolais","02/01/2023 00:00:00","2023/01/02","","30/12/1899 09:44:04","","","","NON","7301"
"1340","1321","Achat goujons jeep 8236","30000","Trente mille francs congolais","02/01/2023 00:00:00","2023/01/02","","30/12/1899 09:48:08","","","","NON","7302"
"1341","1322","Restauration aux policiers de garde KV","30000","Trente mille francs congolais","02/01/2023 00:00:00","2023/01/02","","30/12/1899 09:49:14","","","","NON","7303"
"1342","1323","Courses de service Basolua","20000","Vingt mille francs congolais","02/01/2023 00:00:00","2023/01/02","","30/12/1899 09:50:04","","","","NON","7304"
"1343","1324","Courses de service Mukuna","5000","Cinq mille francs congolais","03/01/2023 00:00:00","2023/01/03","","30/12/1899 09:51:00","","","","NON","7305"
"1344","1325","Frais funeraire décès agent Kusukwasa Kusongi","10152000","Dix millions cent cinquante deux mille francs congolais","05/01/2023 00:00:00","2023/01/05","","30/12/1899 09:52:35","","","","NON","7306"
"1345","1326","Achat produits pharmaceutiques Ntumba Malutshi","108300","Cent huit mille trois cent francs congolais","05/01/2023 00:00:00","2023/01/05","","30/12/1899 09:55:04","","","","NON","7307"
"1346","1327","Frais funeraire Agolowa Moseka","492000","Quatre cent quatre-vingt  douze mille francs congolais","05/01/2023 00:00:00","2023/01/05","","30/12/1899 09:56:20","","","","NON","7308"
